# Team 0: Quantum Bluff, Team 1: LeTeam
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
390,Pre-Flop,0,727,-727,RAISE,2,"['2d', '8h']","['4s', '7d']","['5d', '3s']",,,1,1
390,Pre-Flop,1,727,-727,FOLD,0,"['2d', '8h']","['4s', '7d']","['5d', '3s']",,,2,2
391,Pre-Flop,1,729,-729,FOLD,0,"['5h', '6s']","['Ah', '2s']","['9h', '7s']",,,1,1
392,Pre-Flop,0,730,-730,RAISE,2,"['6s', '6h']","['3d', 'As']","['4d', '7d']",,,1,1
392,Pre-Flop,1,730,-730,FOLD,0,"['6s', '6h']","['3d', 'As']","['4d', '7d']",,,2,2
393,Pre-Flop,1,732,-732,FOLD,0,"['7d', '5s']","['8s', '3h']","['7s', '3s']",,,1,1
394,Pre-Flop,0,733,-733,RAISE,2,"['3h', 'Ad']","['9s', '6d']","['6s', '3d']",,,1,1
394,Pre-Flop,1,733,-733,FOLD,0,"['3h', 'Ad']","['9s', '6d']","['6s', '3d']",,,2,2
395,Pre-Flop,1,735,-735,FOLD,0,"['4h', '2h']","['9h', '6h']","['6d', 'As']",,,1,1
396,Pre-Flop,0,736,-736,RAISE,2,"['9h', '7h']","['3s', '4d']","['2h', '5s']",,,1,1
396,Pre-Flop,1,736,-736,FOLD,0,"['9h', '7h']","['3s', '4d']","['2h', '5s']",,,2,2
397,Pre-Flop,1,738,-738,FOLD,0,"['3d', '4h']","['6h', '3s']","['8d', '7h']",,,1,1
398,Pre-Flop,0,739,-739,FOLD,0,"['3s', '2d']","['3h', '4h']","['7s', 'As']",,,1,1
399,Pre-Flop,1,738,-738,FOLD,0,"['5s', 'Ad']","['3h', '6s']","['7h', '5d']",,,1,1
400,Pre-Flop,0,739,-739,RAISE,2,"['4d', '9d']","['3s', '8s']","['2s', '5d']",,,1,1
400,Pre-Flop,1,739,-739,FOLD,0,"['4d', '9d']","['3s', '8s']","['2s', '5d']",,,2,2
401,Pre-Flop,1,741,-741,FOLD,0,"['5h', 'As']","['5d', '7d']","['3d', '6d']",,,1,1
402,Pre-Flop,0,742,-742,RAISE,2,"['8d', 'Ad']","['7h', '9d']","['5h', '8h']",,,1,1
402,Pre-Flop,1,742,-742,FOLD,0,"['8d', 'Ad']","['7h', '9d']","['5h', '8h']",,,2,2
403,Pre-Flop,1,744,-744,FOLD,0,"['3d', 'Ah']","['8h', '9s']","['2d', 'Ad']",,,1,1
404,Pre-Flop,0,745,-745,RAISE,2,"['2d', '6d']","['4s', '6s']","['9h', '8s']",,,1,1
404,Pre-Flop,1,745,-745,FOLD,0,"['2d', '6d']","['4s', '6s']","['9h', '8s']",,,2,2
405,Pre-Flop,1,747,-747,FOLD,0,"['3s', '2s']","['6s', '6h']","['4d', '8h']",,,1,1
406,Pre-Flop,0,748,-748,RAISE,2,"['4h', '8h']","['8s', '2s']","['7s', '2h']",,,1,1
406,Pre-Flop,1,748,-748,FOLD,0,"['4h', '8h']","['8s', '2s']","['7s', '2h']",,,2,2
407,Pre-Flop,1,750,-750,FOLD,0,"['9h', '7h']","['6d', 'As']","['4s', '8s']",,,1,1
408,Pre-Flop,0,751,-751,RAISE,2,"['2d', 'Ad']","['Ah', '9s']","['4h', 'As']",,,1,1
408,Pre-Flop,1,751,-751,FOLD,0,"['2d', 'Ad']","['Ah', '9s']","['4h', 'As']",,,2,2
409,Pre-Flop,1,753,-753,FOLD,0,"['3d', '9d']","['5d', '5s']","['7d', '7s']",,,1,1
410,Pre-Flop,0,754,-754,RAISE,2,"['7s', '2s']","['9d', '2d']","['5h', '9s']",,,1,1
410,Pre-Flop,1,754,-754,FOLD,0,"['7s', '2s']","['9d', '2d']","['5h', '9s']",,,2,2
411,Pre-Flop,1,756,-756,FOLD,0,"['Ah', '7h']","['8d', '7s']","['4s', '8s']",,,1,1
412,Pre-Flop,0,757,-757,FOLD,0,"['3d', '2s']","['7d', '5h']","['3h', '6s']",,,1,1
413,Pre-Flop,1,756,-756,FOLD,0,"['9d', '9h']","['2h', '4s']","['Ah', '7h']",,,1,1
414,Pre-Flop,0,757,-757,RAISE,2,"['9s', '3h']","['4h', '4s']","['8d', '8h']",,,1,1
414,Pre-Flop,1,757,-757,FOLD,0,"['9s', '3h']","['4h', '4s']","['8d', '8h']",,,2,2
415,Pre-Flop,1,759,-759,FOLD,0,"['9h', '7h']","['Ah', '3s']","['As', '2h']",,,1,1
416,Pre-Flop,0,760,-760,RAISE,2,"['6s', '9d']","['2h', 'Ah']","['2s', '9h']",,,1,1
416,Pre-Flop,1,760,-760,FOLD,0,"['6s', '9d']","['2h', 'Ah']","['2s', '9h']",,,2,2
417,Pre-Flop,1,762,-762,FOLD,0,"['4d', '6h']","['4h', '3d']","['As', '8d']",,,1,1
418,Pre-Flop,0,763,-763,RAISE,2,"['6s', '8d']","['Ad', '4s']","['7d', '3d']",,,1,1
418,Pre-Flop,1,763,-763,FOLD,0,"['6s', '8d']","['Ad', '4s']","['7d', '3d']",,,2,2
419,Pre-Flop,1,765,-765,FOLD,0,"['6d', '7d']","['9h', '5s']","['7s', 'As']",,,1,1
420,Pre-Flop,0,766,-766,RAISE,2,"['8d', '7h']","['5h', '3h']","['4d', '6h']",,,1,1
420,Pre-Flop,1,766,-766,FOLD,0,"['8d', '7h']","['5h', '3h']","['4d', '6h']",,,2,2
421,Pre-Flop,1,768,-768,FOLD,0,"['4s', '3s']","['6h', '2d']","['8d', '3d']",,,1,1
422,Pre-Flop,0,769,-769,RAISE,2,"['7d', '5d']","['4s', '3h']","['9d', '7s']",,,1,1
422,Pre-Flop,1,769,-769,FOLD,0,"['7d', '5d']","['4s', '3h']","['9d', '7s']",,,2,2
423,Pre-Flop,1,771,-771,RAISE,98,"['2h', '8h']","['7s', '7h']","['Ah', '3h']",,,1,1
423,Pre-Flop,0,771,-771,FOLD,0,"['2h', '8h']","['7s', '7h']","['Ah', '3h']",,,2,2
424,Pre-Flop,0,769,-769,RAISE,2,"['7h', 'Ah']","['6s', '7s']","['4d', 'As']",,,1,1
424,Pre-Flop,1,769,-769,FOLD,0,"['7h', 'Ah']","['6s', '7s']","['4d', 'As']",,,2,2
425,Pre-Flop,1,771,-771,FOLD,0,"['2d', '7h']","['4d', '3d']","['2s', '6h']",,,1,1
426,Pre-Flop,0,772,-772,RAISE,2,"['5h', '9s']","['2d', '4d']","['2h', '8d']",,,1,1
426,Pre-Flop,1,772,-772,FOLD,0,"['5h', '9s']","['2d', '4d']","['2h', '8d']",,,2,2
427,Pre-Flop,1,774,-774,FOLD,0,"['8d', '6d']","['Ad', '9s']","['7d', '3s']",,,1,1
428,Pre-Flop,0,775,-775,RAISE,2,"['8d', '9h']","['8s', 'As']","['5h', '6s']",,,1,1
428,Pre-Flop,1,775,-775,CALL,0,"['8d', '9h']","['8s', 'As']","['5h', '6s']",,,2,2
428,Flop,0,775,-775,CHECK,0,"['8d', '9h']","['8s', 'As']","['5h', '6s', '5d']",,,4,4
428,Flop,1,775,-775,CHECK,0,"['8d', '9h']","['8s', 'As']","['5h', '6s', '5d']",,,4,4
428,Turn,0,775,-775,CHECK,0,"['8d', '9h']","['8s', 'As']","['5h', '6s', '5d', '2d']",,,4,4
428,Turn,1,775,-775,CHECK,0,"['8d', '9h']","['8s', 'As']","['5h', '6s', '5d', '2d']",,,4,4
428,River,0,775,-775,CHECK,0,"['8d', '9h']","['8s', 'As']","['5h', '6s', '5d', '2d', '4s']",,,4,4
428,River,1,775,-775,CHECK,0,"['8d', '9h']","['8s', 'As']","['5h', '6s', '5d', '2d', '4s']",,,4,4
429,Pre-Flop,1,771,-771,FOLD,0,"['Ad', '9d']","['7h', '6h']","['9s', '3h']",,,1,1
430,Pre-Flop,0,772,-772,RAISE,2,"['7d', '7s']","['As', '2h']","['8s', '5h']",,,1,1
430,Pre-Flop,1,772,-772,FOLD,0,"['7d', '7s']","['As', '2h']","['8s', '5h']",,,2,2
431,Pre-Flop,1,774,-774,FOLD,0,"['7s', '5s']","['5d', 'As']","['2h', 'Ad']",,,1,1
432,Pre-Flop,0,775,-775,RAISE,2,"['7d', '3h']","['As', '6s']","['Ad', '8s']",,,1,1
432,Pre-Flop,1,775,-775,FOLD,0,"['7d', '3h']","['As', '6s']","['Ad', '8s']",,,2,2
433,Pre-Flop,1,777,-777,FOLD,0,"['9h', '6h']","['7d', '4d']","['6d', '7h']",,,1,1
434,Pre-Flop,0,778,-778,FOLD,0,"['2h', '7s']","['Ad', '5d']","['5h', '6d']",,,1,1
435,Pre-Flop,1,777,-777,FOLD,0,"['2d', '6d']","['As', '9d']","['7s', '5h']",,,1,1
436,Pre-Flop,0,778,-778,RAISE,2,"['6s', '8d']","['9s', 'Ah']","['3s', '4s']",,,1,1
436,Pre-Flop,1,778,-778,FOLD,0,"['6s', '8d']","['9s', 'Ah']","['3s', '4s']",,,2,2
437,Pre-Flop,1,780,-780,FOLD,0,"['2d', '6s']","['5h', '9d']","['9h', '7h']",,,1,1
438,Pre-Flop,0,781,-781,RAISE,2,"['6d', '6h']","['9h', '4h']","['4d', '9d']",,,1,1
438,Pre-Flop,1,781,-781,FOLD,0,"['6d', '6h']","['9h', '4h']","['4d', '9d']",,,2,2
439,Pre-Flop,1,783,-783,FOLD,0,"['As', '5h']","['9d', '4s']","['8d', 'Ad']",,,1,1
440,Pre-Flop,0,784,-784,RAISE,2,"['5h', '4s']","['2h', '2d']","['8s', '7d']",,,1,1
440,Pre-Flop,1,784,-784,FOLD,0,"['5h', '4s']","['2h', '2d']","['8s', '7d']",,,2,2
441,Pre-Flop,1,786,-786,FOLD,0,"['9s', '6d']","['3s', '3d']","['7s', '2s']",,,1,1
442,Pre-Flop,0,787,-787,RAISE,2,"['8h', '9s']","['4h', '9h']","['6d', 'Ah']",,,1,1
442,Pre-Flop,1,787,-787,FOLD,0,"['8h', '9s']","['4h', '9h']","['6d', 'Ah']",,,2,2
443,Pre-Flop,1,789,-789,RAISE,98,"['9h', '5h']","['7d', '7h']","['6s', '6d']",,,1,1
443,Pre-Flop,0,789,-789,CALL,0,"['9h', '5h']","['7d', '7h']","['6s', '6d']",,,2,2
443,Flop,1,789,-789,CHECK,0,"['9h', '5h']","['7d', '7h']","['6s', '6d', '9s']",,,100,100
443,Flop,0,789,-789,CHECK,0,"['9h', '5h']","['7d', '7h']","['6s', '6d', '9s']",,,100,100
443,Turn,1,789,-789,CHECK,0,"['9h', '5h']","['7d', '7h']","['6s', '6d', '9s', '8s']",,,100,100
443,Turn,0,789,-789,CHECK,0,"['9h', '5h']","['7d', '7h']","['6s', '6d', '9s', '8s']",,,100,100
443,River,1,789,-789,CHECK,0,"['9h', '5h']","['7d', '7h']","['6s', '6d', '9s', '8s', '6h']",,,100,100
443,River,0,789,-789,CHECK,0,"['9h', '5h']","['7d', '7h']","['6s', '6d', '9s', '8s', '6h']",,,100,100
444,Pre-Flop,0,889,-889,RAISE,2,"['3d', '9d']","['4s', '5d']","['Ad', 'As']",,,1,1
444,Pre-Flop,1,889,-889,FOLD,0,"['3d', '9d']","['4s', '5d']","['Ad', 'As']",,,2,2
445,Pre-Flop,1,891,-891,FOLD,0,"['5d', '4d']","['9h', '6h']","['3s', '5s']",,,1,1
446,Pre-Flop,0,892,-892,RAISE,2,"['4s', '3h']","['2h', '4d']","['9s', '5h']",,,1,1
446,Pre-Flop,1,892,-892,FOLD,0,"['4s', '3h']","['2h', '4d']","['9s', '5h']",,,2,2
447,Pre-Flop,1,894,-894,FOLD,0,"['9s', '2d']","['5h', '3h']","['2h', '8s']",,,1,1
448,Pre-Flop,0,895,-895,RAISE,2,"['4h', '6s']","['2h', '9h']","['8h', '9d']",,,1,1
448,Pre-Flop,1,895,-895,FOLD,0,"['4h', '6s']","['2h', '9h']","['8h', '9d']",,,2,2
449,Pre-Flop,1,897,-897,FOLD,0,"['3s', '4h']","['5h', '2h']","['4s', '8s']",,,1,1
450,Pre-Flop,0,898,-898,RAISE,2,"['7h', '8s']","['6h', '4s']","['5s', '5d']",,,1,1
450,Pre-Flop,1,898,-898,FOLD,0,"['7h', '8s']","['6h', '4s']","['5s', '5d']",,,2,2
451,Pre-Flop,1,900,-900,FOLD,0,"['6s', '6h']","['3d', '4h']","['8h', 'As']",,,1,1
452,Pre-Flop,0,901,-901,RAISE,2,"['3s', '8s']","['4d', '8h']","['3d', '2d']",,,1,1
452,Pre-Flop,1,901,-901,FOLD,0,"['3s', '8s']","['4d', '8h']","['3d', '2d']",,,2,2
453,Pre-Flop,1,903,-903,FOLD,0,"['8d', '6h']","['6s', '2d']","['6d', 'Ad']",,,1,1
454,Pre-Flop,0,904,-904,FOLD,0,"['2s', '7d']","['4s', '8h']","['3h', '6s']",,,1,1
455,Pre-Flop,1,903,-903,RAISE,98,"['8s', '9d']","['7h', 'Ah']","['6h', '5s']",,,1,1
455,Pre-Flop,0,903,-903,CALL,0,"['8s', '9d']","['7h', 'Ah']","['6h', '5s']",,,2,2
455,Flop,1,903,-903,CHECK,0,"['8s', '9d']","['7h', 'Ah']","['6h', '5s', '2d']",,,100,100
455,Flop,0,903,-903,CHECK,0,"['8s', '9d']","['7h', 'Ah']","['6h', '5s', '2d']",,,100,100
455,Turn,1,903,-903,CHECK,0,"['8s', '9d']","['7h', 'Ah']","['6h', '5s', '2d', '7s']",,,100,100
455,Turn,0,903,-903,CHECK,0,"['8s', '9d']","['7h', 'Ah']","['6h', '5s', '2d', '7s']",,,100,100
455,River,1,903,-903,CHECK,0,"['8s', '9d']","['7h', 'Ah']","['6h', '5s', '2d', '7s', '4h']",,,100,100
455,River,0,903,-903,CHECK,0,"['8s', '9d']","['7h', 'Ah']","['6h', '5s', '2d', '7s', '4h']",,,100,100
456,Pre-Flop,0,1003,-1003,RAISE,2,"['8s', '6d']","['5s', '4d']","['3d', '4h']",,,1,1
456,Pre-Flop,1,1003,-1003,FOLD,0,"['8s', '6d']","['5s', '4d']","['3d', '4h']",,,2,2
457,Pre-Flop,1,1005,-1005,FOLD,0,"['9h', '6h']","['Ah', '4d']","['8h', '3d']",,,1,1
458,Pre-Flop,0,1006,-1006,FOLD,0,"['7h', '2s']","['5h', '9d']","['7s', 'Ah']",,,1,1
459,Pre-Flop,1,1005,-1005,FOLD,0,"['3s', '3d']","['8h', '9s']","['4h', '9d']",,,1,1
460,Pre-Flop,0,1006,-1006,CALL,0,"['As', 'Ah']","['7s', '2h']","['6s', '7h']",,,1,1
460,Pre-Flop,1,1006,-1006,CHECK,0,"['As', 'Ah']","['7s', '2h']","['6s', '7h']",,,2,2
460,Flop,0,1006,-1006,CHECK,0,"['As', 'Ah']","['7s', '2h']","['6s', '7h', '5d']",,,2,2
460,Flop,1,1006,-1006,CHECK,0,"['As', 'Ah']","['7s', '2h']","['6s', '7h', '5d']",,,2,2
460,Turn,0,1006,-1006,CHECK,0,"['As', 'Ah']","['7s', '2h']","['6s', '7h', '5d', '9s']",,,2,2
460,Turn,1,1006,-1006,CHECK,0,"['As', 'Ah']","['7s', '2h']","['6s', '7h', '5d', '9s']",,,2,2
460,River,0,1006,-1006,CHECK,0,"['As', 'Ah']","['7s', '2h']","['6s', '7h', '5d', '9s', '8h']",,,2,2
460,River,1,1006,-1006,CHECK,0,"['As', 'Ah']","['7s', '2h']","['6s', '7h', '5d', '9s', '8h']",,,2,2
461,Pre-Flop,1,1008,-1008,FOLD,0,"['2h', '4d']","['5s', '7d']","['5d', '3s']",,,1,1
462,Pre-Flop,0,1009,-1009,RAISE,2,"['7s', '3s']","['4s', '9s']","['2s', '9d']",,,1,1
462,Pre-Flop,1,1009,-1009,FOLD,0,"['7s', '3s']","['4s', '9s']","['2s', '9d']",,,2,2
463,Pre-Flop,1,1011,-1011,FOLD,0,"['Ah', '4s']","['Ad', '8s']","['8d', 'As']",,,1,1
464,Pre-Flop,0,1012,-1012,RAISE,2,"['3s', '8h']","['6s', '8s']","['3h', '6h']",,,1,1
464,Pre-Flop,1,1012,-1012,FOLD,0,"['3s', '8h']","['6s', '8s']","['3h', '6h']",,,2,2
465,Pre-Flop,1,1014,-1014,FOLD,0,"['3d', '4s']","['Ah', '2h']","['3s', '7h']",,,1,1
466,Pre-Flop,0,1015,-1015,RAISE,2,"['Ah', '6s']","['8h', 'Ad']","['3h', '5h']",,,1,1
466,Pre-Flop,1,1015,-1015,FOLD,0,"['Ah', '6s']","['8h', 'Ad']","['3h', '5h']",,,2,2
467,Pre-Flop,1,1017,-1017,RAISE,98,"['5d', '3d']","['7h', '7s']","['6s', '6h']",,,1,1
467,Pre-Flop,0,1017,-1017,FOLD,0,"['5d', '3d']","['7h', '7s']","['6s', '6h']",,,2,2
468,Pre-Flop,0,1015,-1015,RAISE,2,"['6s', '8h']","['8d', 'Ad']","['2h', '8s']",,,1,1
468,Pre-Flop,1,1015,-1015,CALL,0,"['6s', '8h']","['8d', 'Ad']","['2h', '8s']",,,2,2
468,Flop,0,1015,-1015,RAISE,4,"['6s', '8h']","['8d', 'Ad']","['2h', '8s', '4d']",,,4,4
468,Flop,1,1015,-1015,CALL,0,"['6s', '8h']","['8d', 'Ad']","['2h', '8s', '4d']",,,4,4
468,Turn,0,1015,-1015,RAISE,8,"['6s', '8h']","['8d', 'Ad']","['2h', '8s', '4d', '9s']",,,8,8
468,Turn,1,1015,-1015,CALL,0,"['6s', '8h']","['8d', 'Ad']","['2h', '8s', '4d', '9s']",,,8,8
468,River,0,1015,-1015,RAISE,16,"['6s', '8h']","['8d', 'Ad']","['2h', '8s', '4d', '9s', '3d']",,,16,16
468,River,1,1015,-1015,CALL,0,"['6s', '8h']","['8d', 'Ad']","['2h', '8s', '4d', '9s', '3d']",,,16,16
469,Pre-Flop,1,983,-983,FOLD,0,"['2h', '8s']","['8d', '3h']","['7d', '5h']",,,1,1
470,Pre-Flop,0,984,-984,RAISE,2,"['8d', '4d']","['6d', '2d']","['3d', '3s']",,,1,1
470,Pre-Flop,1,984,-984,FOLD,0,"['8d', '4d']","['6d', '2d']","['3d', '3s']",,,2,2
471,Pre-Flop,1,986,-986,FOLD,0,"['2s', '9h']","['9d', '3s']","['4s', '2h']",,,1,1
472,Pre-Flop,0,987,-987,RAISE,2,"['8s', '8d']","['2s', '5s']","['6d', '3d']",,,1,1
472,Pre-Flop,1,987,-987,FOLD,0,"['8s', '8d']","['2s', '5s']","['6d', '3d']",,,2,2
473,Pre-Flop,1,989,-989,RAISE,98,"['4h', '2s']","['8s', '8h']","['4d', '2d']",,,1,1
473,Pre-Flop,0,989,-989,FOLD,0,"['4h', '2s']","['8s', '8h']","['4d', '2d']",,,2,2
474,Pre-Flop,0,987,-987,RAISE,2,"['3h', '6h']","['As', '9s']","['7s', '4s']",,,1,1
474,Pre-Flop,1,987,-987,CALL,0,"['3h', '6h']","['As', '9s']","['7s', '4s']",,,2,2
474,Flop,0,987,-987,RAISE,4,"['3h', '6h']","['As', '9s']","['7s', '4s', '5h']",,,4,4
474,Flop,1,987,-987,CALL,0,"['3h', '6h']","['As', '9s']","['7s', '4s', '5h']",,,4,4
474,Turn,0,987,-987,RAISE,12,"['3h', '6h']","['As', '9s']","['7s', '4s', '5h', '2d']",,,8,8
474,Turn,1,987,-987,CALL,0,"['3h', '6h']","['As', '9s']","['7s', '4s', '5h', '2d']",,,8,8
474,River,0,987,-987,RAISE,20,"['3h', '6h']","['As', '9s']","['7s', '4s', '5h', '2d', '6d']",,,20,20
474,River,1,987,-987,CALL,0,"['3h', '6h']","['As', '9s']","['7s', '4s', '5h', '2d', '6d']",,,20,20
475,Pre-Flop,1,1027,-1027,FOLD,0,"['2h', '7s']","['4h', 'As']","['3s', 'Ad']",,,1,1
476,Pre-Flop,0,1028,-1028,RAISE,2,"['2h', '4h']","['9d', '2s']","['Ad', '3s']",,,1,1
476,Pre-Flop,1,1028,-1028,FOLD,0,"['2h', '4h']","['9d', '2s']","['Ad', '3s']",,,2,2
477,Pre-Flop,1,1030,-1030,FOLD,0,"['As', '9h']","['5s', '2d']","['7s', '5d']",,,1,1
478,Pre-Flop,0,1031,-1031,FOLD,0,"['2s', '3s']","['8d', 'Ah']","['8s', '9s']",,,1,1
479,Pre-Flop,1,1030,-1030,FOLD,0,"['2s', 'As']","['3d', '5s']","['5d', '3h']",,,1,1
480,Pre-Flop,0,1031,-1031,RAISE,2,"['Ad', '8d']","['7h', '6h']","['4s', '3h']",,,1,1
480,Pre-Flop,1,1031,-1031,FOLD,0,"['Ad', '8d']","['7h', '6h']","['4s', '3h']",,,2,2
481,Pre-Flop,1,1033,-1033,FOLD,0,"['4s', '8h']","['5d', 'As']","['9d', '3h']",,,1,1
482,Pre-Flop,0,1034,-1034,RAISE,2,"['8d', '4h']","['9h', '3s']","['5h', '8h']",,,1,1
482,Pre-Flop,1,1034,-1034,FOLD,0,"['8d', '4h']","['9h', '3s']","['5h', '8h']",,,2,2
483,Pre-Flop,1,1036,-1036,FOLD,0,"['6h', 'As']","['9s', '3h']","['2h', '9h']",,,1,1
484,Pre-Flop,0,1037,-1037,RAISE,2,"['7d', '2d']","['2h', '5s']","['3s', '8s']",,,1,1
484,Pre-Flop,1,1037,-1037,FOLD,0,"['7d', '2d']","['2h', '5s']","['3s', '8s']",,,2,2
485,Pre-Flop,1,1039,-1039,FOLD,0,"['4s', '8h']","['2d', '8d']","['3h', '7h']",,,1,1
486,Pre-Flop,0,1040,-1040,RAISE,2,"['6s', '9s']","['3d', '5d']","['2d', '3s']",,,1,1
486,Pre-Flop,1,1040,-1040,FOLD,0,"['6s', '9s']","['3d', '5d']","['2d', '3s']",,,2,2
487,Pre-Flop,1,1042,-1042,FOLD,0,"['9s', '7d']","['7h', '5s']","['2s', '5h']",,,1,1
488,Pre-Flop,0,1043,-1043,RAISE,2,"['Ad', '7s']","['4s', '9s']","['5h', '4h']",,,1,1
488,Pre-Flop,1,1043,-1043,FOLD,0,"['Ad', '7s']","['4s', '9s']","['5h', '4h']",,,2,2
489,Pre-Flop,1,1045,-1045,FOLD,0,"['9h', '8h']","['7s', '5h']","['5d', '8d']",,,1,1
490,Pre-Flop,0,1046,-1046,RAISE,2,"['8h', '7s']","['7h', '2s']","['7d', 'As']",,,1,1
490,Pre-Flop,1,1046,-1046,FOLD,0,"['8h', '7s']","['7h', '2s']","['7d', 'As']",,,2,2
491,Pre-Flop,1,1048,-1048,FOLD,0,"['8d', '7h']","['6s', 'Ah']","['8s', '9d']",,,1,1
492,Pre-Flop,0,1049,-1049,RAISE,2,"['9h', '4d']","['3h', '5h']","['Ah', '7s']",,,1,1
492,Pre-Flop,1,1049,-1049,FOLD,0,"['9h', '4d']","['3h', '5h']","['Ah', '7s']",,,2,2
493,Pre-Flop,1,1051,-1051,FOLD,0,"['2h', '6d']","['5h', '4s']","['Ah', '8s']",,,1,1
494,Pre-Flop,0,1052,-1052,FOLD,0,"['2s', '6h']","['2h', '8s']","['4s', '8d']",,,1,1
495,Pre-Flop,1,1051,-1051,FOLD,0,"['9h', '8s']","['3h', '6s']","['5d', '7s']",,,1,1
496,Pre-Flop,0,1052,-1052,RAISE,2,"['Ah', '3s']","['2d', '2s']","['5s', '2h']",,,1,1
496,Pre-Flop,1,1052,-1052,FOLD,0,"['Ah', '3s']","['2d', '2s']","['5s', '2h']",,,2,2
497,Pre-Flop,1,1054,-1054,FOLD,0,"['8h', 'As']","['8d', '9d']","['3d', '8s']",,,1,1
498,Pre-Flop,0,1055,-1055,RAISE,2,"['6s', '4s']","['5s', '2d']","['6h', '2h']",,,1,1
498,Pre-Flop,1,1055,-1055,FOLD,0,"['6s', '4s']","['5s', '2d']","['6h', '2h']",,,2,2
499,Pre-Flop,1,1057,-1057,FOLD,0,"['2s', '3h']","['5h', '7d']","['7h', '6d']",,,1,1
500,Pre-Flop,0,1058,-1058,RAISE,2,"['2h', '8h']","['6d', '5h']","['As', '5s']",,,1,1
500,Pre-Flop,1,1058,-1058,FOLD,0,"['2h', '8h']","['6d', '5h']","['As', '5s']",,,2,2
501,Pre-Flop,1,1060,-1060,FOLD,0,"['6h', 'As']","['2s', '8h']","['2d', '4d']",,,1,1
502,Pre-Flop,0,1061,-1061,FOLD,0,"['6s', '2h']","['7s', 'Ah']","['8d', '9h']",,,1,1
503,Pre-Flop,1,1060,-1060,FOLD,0,"['9s', '6d']","['6s', '3h']","['8d', '2h']",,,1,1
504,Pre-Flop,0,1061,-1061,RAISE,2,"['5s', 'Ah']","['2h', '9s']","['7s', '4d']",,,1,1
504,Pre-Flop,1,1061,-1061,FOLD,0,"['5s', 'Ah']","['2h', '9s']","['7s', '4d']",,,2,2
505,Pre-Flop,1,1063,-1063,FOLD,0,"['4d', '4h']","['6s', '7d']","['2s', '9d']",,,1,1
506,Pre-Flop,0,1064,-1064,RAISE,2,"['7s', '7d']","['5h', '8d']","['2h', '9h']",,,1,1
506,Pre-Flop,1,1064,-1064,FOLD,0,"['7s', '7d']","['5h', '8d']","['2h', '9h']",,,2,2
507,Pre-Flop,1,1066,-1066,FOLD,0,"['2s', '4d']","['6s', '3s']","['As', '8h']",,,1,1
508,Pre-Flop,0,1067,-1067,RAISE,2,"['8s', '3d']","['4s', '3s']","['Ah', '3h']",,,1,1
508,Pre-Flop,1,1067,-1067,FOLD,0,"['8s', '3d']","['4s', '3s']","['Ah', '3h']",,,2,2
509,Pre-Flop,1,1069,-1069,FOLD,0,"['3h', '5h']","['5s', '6h']","['9d', '3s']",,,1,1
510,Pre-Flop,0,1070,-1070,RAISE,2,"['8d', '9s']","['2h', '4d']","['3h', '4h']",,,1,1
510,Pre-Flop,1,1070,-1070,FOLD,0,"['8d', '9s']","['2h', '4d']","['3h', '4h']",,,2,2
511,Pre-Flop,1,1072,-1072,FOLD,0,"['Ad', '6d']","['8h', '3d']","['6h', '7s']",,,1,1
512,Pre-Flop,0,1073,-1073,FOLD,0,"['2d', '5s']","['3h', '8h']","['6s', '8d']",,,1,1
513,Pre-Flop,1,1072,-1072,FOLD,0,"['8d', '3s']","['2h', '9d']","['As', '3h']",,,1,1
514,Pre-Flop,0,1073,-1073,RAISE,2,"['6d', '7d']","['6h', '9d']","['3h', '4h']",,,1,1
514,Pre-Flop,1,1073,-1073,FOLD,0,"['6d', '7d']","['6h', '9d']","['3h', '4h']",,,2,2
515,Pre-Flop,1,1075,-1075,FOLD,0,"['9s', '9h']","['As', '7h']","['2d', '5d']",,,1,1
516,Pre-Flop,0,1076,-1076,RAISE,2,"['4h', '7h']","['9d', '6s']","['As', '4d']",,,1,1
516,Pre-Flop,1,1076,-1076,FOLD,0,"['4h', '7h']","['9d', '6s']","['As', '4d']",,,2,2
517,Pre-Flop,1,1078,-1078,FOLD,0,"['8d', '5d']","['4d', 'Ad']","['6h', 'Ah']",,,1,1
518,Pre-Flop,0,1079,-1079,RAISE,2,"['Ah', '6h']","['6d', '2s']","['9s', '3h']",,,1,1
518,Pre-Flop,1,1079,-1079,FOLD,0,"['Ah', '6h']","['6d', '2s']","['9s', '3h']",,,2,2
519,Pre-Flop,1,1081,-1081,FOLD,0,"['4d', '6d']","['6h', '2h']","['5d', '9s']",,,1,1
520,Pre-Flop,0,1082,-1082,RAISE,2,"['6d', '7h']","['8s', 'Ad']","['6h', '9h']",,,1,1
520,Pre-Flop,1,1082,-1082,FOLD,0,"['6d', '7h']","['8s', 'Ad']","['6h', '9h']",,,2,2
521,Pre-Flop,1,1084,-1084,FOLD,0,"['6h', '3d']","['3s', '4d']","['2h', 'Ad']",,,1,1
522,Pre-Flop,0,1085,-1085,FOLD,0,"['4h', '2s']","['3s', 'Ah']","['7h', '7d']",,,1,1
