# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
303,Pre-Flop,0,12115,-12115,RAISE,98,"['5s', '8h']","['7s', '9h']","['4d', '6s']",,,2,2
303,Pre-Flop,1,12115,-12115,CALL,0,"['5s', '8h']","['7s', '9h']","['4d', '6s']",,,2,2
303,Pre-Flop,0,12115,-12115,CHECK,0,"['5s', '8h']","['7s', '9h']","['4d', '6s']",,,100,100
303,Flop,1,12115,-12115,CHECK,0,"['5s', '8h']","['7s', '9h']","['4d', '6s', '5d']",,,100,100
303,Flop,0,12115,-12115,CHECK,0,"['5s', '8h']","['7s', '9h']","['4d', '6s', '5d']",,,100,100
303,Turn,1,12115,-12115,FOLD,0,"['5s', '8h']","['7s', '9h']","['4d', '6s', '5d', '9d']",,,100,100
304,Pre-Flop,0,12215,-12215,RAISE,98,"['Ad', '6s']","['2s', '4s']","['9d', '4d']",,,1,1
304,Pre-Flop,1,12215,-12215,FOLD,0,"['Ad', '6s']","['2s', '4s']","['9d', '4d']",,,2,2
305,Pre-Flop,1,12217,-12217,DISCARD,0,"['7h', '7s']","['9s', '6s']","['9d', '7d']",,,1,1
305,Pre-Flop,1,12217,-12217,CALL,0,"['7h', '7s']","['9s', 'Ad']","['9d', '7d']",,6s,1,1
305,Pre-Flop,0,12217,-12217,RAISE,98,"['7h', '7s']","['9s', 'Ad']","['9d', '7d']",,6s,2,2
305,Pre-Flop,1,12217,-12217,FOLD,0,"['7h', '7s']","['9s', 'Ad']","['9d', '7d']",,6s,2,2
306,Pre-Flop,0,12219,-12219,RAISE,98,"['5h', '6s']","['2s', '5s']","['2d', '9d']",,,1,1
306,Pre-Flop,1,12219,-12219,CALL,0,"['5h', '6s']","['2s', '5s']","['2d', '9d']",,,2,2
306,Flop,0,12219,-12219,CHECK,0,"['5h', '6s']","['2s', '5s']","['2d', '9d', '8s']",,,100,100
306,Flop,1,12219,-12219,DISCARD,0,"['5h', '6s']","['2s', '5s']","['2d', '9d', '8s']",,,100,100
306,Flop,1,12219,-12219,CHECK,0,"['5h', '6s']","['4h', '5s']","['2d', '9d', '8s']",,2s,100,100
306,Turn,0,12219,-12219,CHECK,0,"['5h', '6s']","['4h', '5s']","['2d', '9d', '8s', '3d']",,2s,100,100
306,Turn,1,12219,-12219,CHECK,0,"['5h', '6s']","['4h', '5s']","['2d', '9d', '8s', '3d']",,2s,100,100
306,River,0,12219,-12219,CHECK,0,"['5h', '6s']","['4h', '5s']","['2d', '9d', '8s', '3d', '8d']",,2s,100,100
306,River,1,12219,-12219,FOLD,0,"['5h', '6s']","['4h', '5s']","['2d', '9d', '8s', '3d', '8d']",,2s,100,100
307,Pre-Flop,1,12319,-12319,RAISE,44,"['Ah', '8h']","['6d', 'As']","['9h', '6h']",,,1,1
307,Pre-Flop,0,12319,-12319,RAISE,54,"['Ah', '8h']","['6d', 'As']","['9h', '6h']",,,2,2
307,Pre-Flop,1,12319,-12319,CALL,0,"['Ah', '8h']","['6d', 'As']","['9h', '6h']",,,46,46
307,Pre-Flop,0,12319,-12319,CHECK,0,"['Ah', '8h']","['6d', 'As']","['9h', '6h']",,,100,100
307,Flop,1,12319,-12319,DISCARD,0,"['Ah', '8h']","['6d', 'As']","['9h', '6h', '7s']",,,100,100
307,Flop,1,12319,-12319,FOLD,0,"['Ah', '8h']","['6d', '4d']","['9h', '6h', '7s']",,As,100,100
308,Pre-Flop,0,12419,-12419,RAISE,98,"['Ad', '3d']","['2s', '3h']","['9d', '7h']",,,1,1
308,Pre-Flop,1,12419,-12419,DISCARD,0,"['Ad', '3d']","['2s', '3h']","['9d', '7h']",,,2,2
308,Pre-Flop,1,12419,-12419,CALL,0,"['Ad', '3d']","['8s', '3h']","['9d', '7h']",,2s,2,2
308,Flop,0,12419,-12419,CHECK,0,"['Ad', '3d']","['8s', '3h']","['9d', '7h', '2h']",,2s,100,100
308,Flop,1,12419,-12419,FOLD,0,"['Ad', '3d']","['8s', '3h']","['9d', '7h', '2h']",,2s,100,100
309,Pre-Flop,1,12519,-12519,CALL,0,"['3d', '8d']","['As', '9d']","['Ah', 'Ad']",,,1,1
309,Pre-Flop,0,12519,-12519,RAISE,98,"['3d', '8d']","['As', '9d']","['Ah', 'Ad']",,,2,2
309,Pre-Flop,1,12519,-12519,FOLD,0,"['3d', '8d']","['As', '9d']","['Ah', 'Ad']",,,2,2
310,Pre-Flop,0,12521,-12521,RAISE,98,"['5d', '8d']","['8s', '6s']","['9d', '3s']",,,1,1
310,Pre-Flop,1,12521,-12521,DISCARD,0,"['5d', '8d']","['8s', '6s']","['9d', '3s']",,,2,2
310,Pre-Flop,1,12521,-12521,CALL,0,"['5d', '8d']","['8s', '5h']","['9d', '3s']",,6s,2,2
310,Flop,0,12521,-12521,CHECK,0,"['5d', '8d']","['8s', '5h']","['9d', '3s', '8h']",,6s,100,100
310,Flop,1,12521,-12521,CHECK,0,"['5d', '8d']","['8s', '5h']","['9d', '3s', '8h']",,6s,100,100
310,Turn,0,12521,-12521,CHECK,0,"['5d', '8d']","['8s', '5h']","['9d', '3s', '8h', 'Ah']",,6s,100,100
310,Turn,1,12521,-12521,CHECK,0,"['5d', '8d']","['8s', '5h']","['9d', '3s', '8h', 'Ah']",,6s,100,100
310,River,0,12521,-12521,CHECK,0,"['5d', '8d']","['8s', '5h']","['9d', '3s', '8h', 'Ah', '6d']",,6s,100,100
310,River,1,12521,-12521,FOLD,0,"['5d', '8d']","['8s', '5h']","['9d', '3s', '8h', 'Ah', '6d']",,6s,100,100
311,Pre-Flop,1,12621,-12621,CALL,0,"['5s', '8s']","['5h', 'Ah']","['9h', '7d']",,,1,1
311,Pre-Flop,0,12621,-12621,RAISE,98,"['5s', '8s']","['5h', 'Ah']","['9h', '7d']",,,2,2
311,Pre-Flop,1,12621,-12621,FOLD,0,"['5s', '8s']","['5h', 'Ah']","['9h', '7d']",,,2,2
312,Pre-Flop,0,12623,-12623,RAISE,98,"['3s', 'Ah']","['8d', '7s']","['9s', '6s']",,,1,1
312,Pre-Flop,1,12623,-12623,FOLD,0,"['3s', 'Ah']","['8d', '7s']","['9s', '6s']",,,2,2
313,Pre-Flop,1,12625,-12625,CALL,0,"['As', '5s']","['2s', '7d']","['5d', '6s']",,,1,1
313,Pre-Flop,0,12625,-12625,RAISE,98,"['As', '5s']","['2s', '7d']","['5d', '6s']",,,2,2
313,Pre-Flop,1,12625,-12625,FOLD,0,"['As', '5s']","['2s', '7d']","['5d', '6s']",,,2,2
314,Pre-Flop,0,12627,-12627,RAISE,98,"['3s', '6d']","['As', '5h']","['Ah', '9d']",,,1,1
314,Pre-Flop,1,12627,-12627,FOLD,0,"['3s', '6d']","['As', '5h']","['Ah', '9d']",,,2,2
315,Pre-Flop,1,12629,-12629,RAISE,67,"['9h', 'Ad']","['3d', '2d']","['2s', '6s']",,,1,1
315,Pre-Flop,0,12629,-12629,RAISE,31,"['9h', 'Ad']","['3d', '2d']","['2s', '6s']",,,2,2
315,Pre-Flop,1,12629,-12629,CALL,0,"['9h', 'Ad']","['3d', '2d']","['2s', '6s']",,,69,69
315,Pre-Flop,0,12629,-12629,CHECK,0,"['9h', 'Ad']","['3d', '2d']","['2s', '6s']",,,100,100
315,Flop,1,12629,-12629,DISCARD,0,"['9h', 'Ad']","['3d', '2d']","['2s', '6s', '6h']",,,100,100
315,Flop,1,12629,-12629,FOLD,0,"['9h', 'Ad']","['3s', '2d']","['2s', '6s', '6h']",,3d,100,100
316,Pre-Flop,0,12729,-12729,RAISE,98,"['2h', '4d']","['Ah', '2s']","['7h', '4s']",,,1,1
316,Pre-Flop,1,12729,-12729,CALL,0,"['2h', '4d']","['Ah', '2s']","['7h', '4s']",,,2,2
316,Flop,0,12729,-12729,CHECK,0,"['2h', '4d']","['Ah', '2s']","['7h', '4s', '2d']",,,100,100
316,Flop,1,12729,-12729,CHECK,0,"['2h', '4d']","['Ah', '2s']","['7h', '4s', '2d']",,,100,100
316,Turn,0,12729,-12729,CHECK,0,"['2h', '4d']","['Ah', '2s']","['7h', '4s', '2d', 'As']",,,100,100
316,Turn,1,12729,-12729,FOLD,0,"['2h', '4d']","['Ah', '2s']","['7h', '4s', '2d', 'As']",,,100,100
317,Pre-Flop,1,12829,-12829,DISCARD,0,"['5s', '7h']","['6h', '8s']","['4s', '4d']",,,1,1
317,Pre-Flop,1,12829,-12829,FOLD,0,"['5s', '7h']","['9d', '8s']","['4s', '4d']",,6h,1,1
318,Pre-Flop,0,12830,-12830,RAISE,98,"['9d', '5h']","['8d', '6s']","['6d', '5d']",,,1,1
318,Pre-Flop,1,12830,-12830,DISCARD,0,"['9d', '5h']","['8d', '6s']","['6d', '5d']",,,2,2
318,Pre-Flop,1,12830,-12830,FOLD,0,"['9d', '5h']","['5s', '6s']","['6d', '5d']",,8d,2,2
319,Pre-Flop,1,12832,-12832,CALL,0,"['4s', '4h']","['9h', 'Ah']","['6d', '8h']",,,1,1
319,Pre-Flop,0,12832,-12832,RAISE,98,"['4s', '4h']","['9h', 'Ah']","['6d', '8h']",,,2,2
319,Pre-Flop,1,12832,-12832,CALL,0,"['4s', '4h']","['9h', 'Ah']","['6d', '8h']",,,2,2
319,Pre-Flop,0,12832,-12832,CHECK,0,"['4s', '4h']","['9h', 'Ah']","['6d', '8h']",,,100,100
319,Flop,1,12832,-12832,DISCARD,0,"['4s', '4h']","['9h', 'Ah']","['6d', '8h', '9s']",,,100,100
319,Flop,1,12832,-12832,FOLD,0,"['4s', '4h']","['3h', 'Ah']","['6d', '8h', '9s']",,9h,100,100
320,Pre-Flop,0,12932,-12932,RAISE,98,"['9h', '8h']","['3s', '6s']","['3h', '4s']",,,1,1
320,Pre-Flop,1,12932,-12932,FOLD,0,"['9h', '8h']","['3s', '6s']","['3h', '4s']",,,2,2
321,Pre-Flop,1,12934,-12934,DISCARD,0,"['8h', '9d']","['5d', '6s']","['8s', '4s']",,,1,1
321,Pre-Flop,1,12934,-12934,RAISE,58,"['8h', '9d']","['3d', '6s']","['8s', '4s']",,5d,1,1
321,Pre-Flop,0,12934,-12934,RAISE,40,"['8h', '9d']","['3d', '6s']","['8s', '4s']",,5d,2,2
321,Pre-Flop,1,12934,-12934,FOLD,0,"['8h', '9d']","['3d', '6s']","['8s', '4s']",,5d,60,60
322,Pre-Flop,0,12994,-12994,RAISE,98,"['5h', '3s']","['9s', '6s']","['As', '2h']",,,1,1
322,Pre-Flop,1,12994,-12994,DISCARD,0,"['5h', '3s']","['9s', '6s']","['As', '2h']",,,2,2
322,Pre-Flop,1,12994,-12994,FOLD,0,"['5h', '3s']","['9s', '4d']","['As', '2h']",,6s,2,2
323,Pre-Flop,1,12996,-12996,FOLD,0,"['5h', '5s']","['2s', 'As']","['3h', '8d']",,,1,1
324,Pre-Flop,0,12997,-12997,RAISE,98,"['2d', '2h']","['5d', '2s']","['9s', '7d']",,,1,1
324,Pre-Flop,1,12997,-12997,FOLD,0,"['2d', '2h']","['5d', '2s']","['9s', '7d']",,,2,2
325,Pre-Flop,1,12999,-12999,DISCARD,0,"['5h', '8h']","['4h', '6s']","['2d', '4s']",,,1,1
325,Pre-Flop,1,12999,-12999,RAISE,6,"['5h', '8h']","['4h', '8d']","['2d', '4s']",,6s,1,1
325,Pre-Flop,0,12999,-12999,RAISE,92,"['5h', '8h']","['4h', '8d']","['2d', '4s']",,6s,2,2
325,Pre-Flop,1,12999,-12999,CALL,0,"['5h', '8h']","['4h', '8d']","['2d', '4s']",,6s,8,8
325,Pre-Flop,0,12999,-12999,CHECK,0,"['5h', '8h']","['4h', '8d']","['2d', '4s']",,6s,100,100
325,Flop,1,12999,-12999,FOLD,0,"['5h', '8h']","['4h', '8d']","['2d', '4s', '3h']",,6s,100,100
326,Pre-Flop,0,13099,-13099,RAISE,98,"['Ah', '6h']","['7d', '5s']","['9d', '3s']",,,1,1
326,Pre-Flop,1,13099,-13099,DISCARD,0,"['Ah', '6h']","['7d', '5s']","['9d', '3s']",,,2,2
326,Pre-Flop,1,13099,-13099,CALL,0,"['Ah', '6h']","['7d', '5h']","['9d', '3s']",,5s,2,2
326,Flop,0,13099,-13099,CHECK,0,"['Ah', '6h']","['7d', '5h']","['9d', '3s', '7h']",,5s,100,100
326,Flop,1,13099,-13099,FOLD,0,"['Ah', '6h']","['7d', '5h']","['9d', '3s', '7h']",,5s,100,100
327,Pre-Flop,1,13199,-13199,RAISE,10,"['8d', '3d']","['6d', '4d']","['3s', '4h']",,,1,1
327,Pre-Flop,0,13199,-13199,RAISE,88,"['8d', '3d']","['6d', '4d']","['3s', '4h']",,,2,2
327,Pre-Flop,1,13199,-13199,CALL,0,"['8d', '3d']","['6d', '4d']","['3s', '4h']",,,12,12
327,Pre-Flop,0,13199,-13199,CHECK,0,"['8d', '3d']","['6d', '4d']","['3s', '4h']",,,100,100
327,Flop,1,13199,-13199,DISCARD,0,"['8d', '3d']","['6d', '4d']","['3s', '4h', '2s']",,,100,100
327,Flop,1,13199,-13199,FOLD,0,"['8d', '3d']","['6h', '4d']","['3s', '4h', '2s']",,6d,100,100
328,Pre-Flop,0,13299,-13299,RAISE,98,"['9s', '7d']","['5d', '6d']","['8d', '7s']",,,1,1
328,Pre-Flop,1,13299,-13299,CALL,0,"['9s', '7d']","['5d', '6d']","['8d', '7s']",,,2,2
328,Flop,0,13299,-13299,CHECK,0,"['9s', '7d']","['5d', '6d']","['8d', '7s', '2s']",,,100,100
328,Flop,1,13299,-13299,DISCARD,0,"['9s', '7d']","['5d', '6d']","['8d', '7s', '2s']",,,100,100
328,Flop,1,13299,-13299,FOLD,0,"['9s', '7d']","['3s', '6d']","['8d', '7s', '2s']",,5d,100,100
329,Pre-Flop,1,13399,-13399,FOLD,0,"['6d', 'As']","['7s', '8d']","['5h', '7h']",,,1,1
330,Pre-Flop,0,13400,-13400,RAISE,98,"['As', '3d']","['3h', '5h']","['9s', '7h']",,,1,1
330,Pre-Flop,1,13400,-13400,CALL,0,"['As', '3d']","['3h', '5h']","['9s', '7h']",,,2,2
330,Flop,0,13400,-13400,CHECK,0,"['As', '3d']","['3h', '5h']","['9s', '7h', '6s']",,,100,100
330,Flop,1,13400,-13400,FOLD,0,"['As', '3d']","['3h', '5h']","['9s', '7h', '6s']",,,100,100
331,Pre-Flop,1,13500,-13500,CALL,0,"['8h', '2s']","['5d', 'Ad']","['3h', '5s']",,,1,1
331,Pre-Flop,0,13500,-13500,RAISE,98,"['8h', '2s']","['5d', 'Ad']","['3h', '5s']",,,2,2
331,Pre-Flop,1,13500,-13500,FOLD,0,"['8h', '2s']","['5d', 'Ad']","['3h', '5s']",,,2,2
332,Pre-Flop,0,13502,-13502,RAISE,98,"['8d', '5h']","['9h', 'As']","['4d', '4s']",,,1,1
332,Pre-Flop,1,13502,-13502,CALL,0,"['8d', '5h']","['9h', 'As']","['4d', '4s']",,,2,2
332,Flop,0,13502,-13502,CHECK,0,"['8d', '5h']","['9h', 'As']","['4d', '4s', '7d']",,,100,100
332,Flop,1,13502,-13502,FOLD,0,"['8d', '5h']","['9h', 'As']","['4d', '4s', '7d']",,,100,100
333,Pre-Flop,1,13602,-13602,DISCARD,0,"['5s', '8s']","['6h', '4h']","['9d', '2s']",,,1,1
333,Pre-Flop,1,13602,-13602,CALL,0,"['5s', '8s']","['4d', '4h']","['9d', '2s']",,6h,1,1
333,Pre-Flop,0,13602,-13602,RAISE,98,"['5s', '8s']","['4d', '4h']","['9d', '2s']",,6h,2,2
333,Pre-Flop,1,13602,-13602,FOLD,0,"['5s', '8s']","['4d', '4h']","['9d', '2s']",,6h,2,2
334,Pre-Flop,0,13604,-13604,RAISE,98,"['9d', '6h']","['5s', '8s']","['4s', '6d']",,,1,1
334,Pre-Flop,1,13604,-13604,FOLD,0,"['9d', '6h']","['5s', '8s']","['4s', '6d']",,,2,2
335,Pre-Flop,1,13606,-13606,RAISE,60,"['7s', '3s']","['6s', '6d']","['7d', '3d']",,,1,1
335,Pre-Flop,0,13606,-13606,RAISE,38,"['7s', '3s']","['6s', '6d']","['7d', '3d']",,,2,2
335,Pre-Flop,1,13606,-13606,FOLD,0,"['7s', '3s']","['6s', '6d']","['7d', '3d']",,,62,62
336,Pre-Flop,0,13668,-13668,RAISE,98,"['6d', '2h']","['5d', '6s']","['4d', '7h']",,,1,1
336,Pre-Flop,1,13668,-13668,DISCARD,0,"['6d', '2h']","['5d', '6s']","['4d', '7h']",,,2,2
336,Pre-Flop,1,13668,-13668,FOLD,0,"['6d', '2h']","['5d', '9d']","['4d', '7h']",,6s,2,2
337,Pre-Flop,1,13670,-13670,DISCARD,0,"['7h', '2s']","['3h', '3s']","['As', '5s']",,,1,1
337,Pre-Flop,1,13670,-13670,FOLD,0,"['7h', '2s']","['3h', '5h']","['As', '5s']",,3s,1,1
338,Pre-Flop,0,13671,-13671,RAISE,98,"['7s', '3h']","['6s', '8h']","['4s', '5s']",,,1,1
338,Pre-Flop,1,13671,-13671,DISCARD,0,"['7s', '3h']","['6s', '8h']","['4s', '5s']",,,2,2
338,Pre-Flop,1,13671,-13671,CALL,0,"['7s', '3h']","['6s', 'Ad']","['4s', '5s']",,8h,2,2
338,Flop,0,13671,-13671,CHECK,0,"['7s', '3h']","['6s', 'Ad']","['4s', '5s', '7h']",,8h,100,100
338,Flop,1,13671,-13671,FOLD,0,"['7s', '3h']","['6s', 'Ad']","['4s', '5s', '7h']",,8h,100,100
339,Pre-Flop,1,13771,-13771,RAISE,34,"['7s', '6h']","['9s', '9h']","['3h', '3s']",,,1,1
339,Pre-Flop,0,13771,-13771,RAISE,64,"['7s', '6h']","['9s', '9h']","['3h', '3s']",,,2,2
339,Pre-Flop,1,13771,-13771,FOLD,0,"['7s', '6h']","['9s', '9h']","['3h', '3s']",,,36,36
340,Pre-Flop,0,13807,-13807,RAISE,98,"['7d', '9s']","['9d', '3s']","['3h', '6h']",,,1,1
340,Pre-Flop,1,13807,-13807,FOLD,0,"['7d', '9s']","['9d', '3s']","['3h', '6h']",,,2,2
341,Pre-Flop,1,13809,-13809,CALL,0,"['Ad', '7d']","['7s', '5h']","['8s', '4h']",,,1,1
341,Pre-Flop,0,13809,-13809,RAISE,98,"['Ad', '7d']","['7s', '5h']","['8s', '4h']",,,2,2
341,Pre-Flop,1,13809,-13809,CALL,0,"['Ad', '7d']","['7s', '5h']","['8s', '4h']",,,2,2
341,Pre-Flop,0,13809,-13809,CHECK,0,"['Ad', '7d']","['7s', '5h']","['8s', '4h']",,,100,100
341,Flop,1,13809,-13809,DISCARD,0,"['Ad', '7d']","['7s', '5h']","['8s', '4h', '6d']",,,100,100
341,Flop,1,13809,-13809,FOLD,0,"['Ad', '7d']","['7s', '7h']","['8s', '4h', '6d']",,5h,100,100
342,Pre-Flop,0,13909,-13909,RAISE,98,"['6d', '6h']","['7h', '5s']","['7s', '3h']",,,1,1
342,Pre-Flop,1,13909,-13909,FOLD,0,"['6d', '6h']","['7h', '5s']","['7s', '3h']",,,2,2
343,Pre-Flop,1,13911,-13911,RAISE,67,"['9s', '3d']","['7h', '9h']","['2h', '5h']",,,1,1
343,Pre-Flop,0,13911,-13911,RAISE,31,"['9s', '3d']","['7h', '9h']","['2h', '5h']",,,2,2
343,Pre-Flop,1,13911,-13911,DISCARD,0,"['9s', '3d']","['7h', '9h']","['2h', '5h']",,,69,69
343,Pre-Flop,1,13911,-13911,CALL,0,"['9s', '3d']","['8s', '9h']","['2h', '5h']",,7h,69,69
343,Pre-Flop,0,13911,-13911,CHECK,0,"['9s', '3d']","['8s', '9h']","['2h', '5h']",,7h,100,100
343,Flop,1,13911,-13911,FOLD,0,"['9s', '3d']","['8s', '9h']","['2h', '5h', '2s']",,7h,100,100
344,Pre-Flop,0,14011,-14011,RAISE,98,"['7d', '6d']","['9d', '2h']","['2s', '5s']",,,1,1
344,Pre-Flop,1,14011,-14011,FOLD,0,"['7d', '6d']","['9d', '2h']","['2s', '5s']",,,2,2
345,Pre-Flop,1,14013,-14013,RAISE,49,"['7h', '4h']","['3s', '4s']","['6d', '8d']",,,1,1
345,Pre-Flop,0,14013,-14013,RAISE,49,"['7h', '4h']","['3s', '4s']","['6d', '8d']",,,2,2
345,Pre-Flop,1,14013,-14013,DISCARD,0,"['7h', '4h']","['3s', '4s']","['6d', '8d']",,,51,51
345,Pre-Flop,1,14013,-14013,CALL,0,"['7h', '4h']","['3s', '2h']","['6d', '8d']",,4s,51,51
345,Pre-Flop,0,14013,-14013,CHECK,0,"['7h', '4h']","['3s', '2h']","['6d', '8d']",,4s,100,100
345,Flop,1,14013,-14013,FOLD,0,"['7h', '4h']","['3s', '2h']","['6d', '8d', '2s']",,4s,100,100
346,Pre-Flop,0,14113,-14113,RAISE,98,"['3d', 'Ad']","['7d', 'As']","['4s', '2d']",,,1,1
346,Pre-Flop,1,14113,-14113,DISCARD,0,"['3d', 'Ad']","['7d', 'As']","['4s', '2d']",,,2,2
346,Pre-Flop,1,14113,-14113,FOLD,0,"['3d', 'Ad']","['7d', '9h']","['4s', '2d']",,As,2,2
347,Pre-Flop,1,14115,-14115,CALL,0,"['2h', '5d']","['6h', '8s']","['4d', '6d']",,,1,1
347,Pre-Flop,0,14115,-14115,RAISE,98,"['2h', '5d']","['6h', '8s']","['4d', '6d']",,,2,2
347,Pre-Flop,1,14115,-14115,CALL,0,"['2h', '5d']","['6h', '8s']","['4d', '6d']",,,2,2
347,Pre-Flop,0,14115,-14115,CHECK,0,"['2h', '5d']","['6h', '8s']","['4d', '6d']",,,100,100
347,Flop,1,14115,-14115,FOLD,0,"['2h', '5d']","['6h', '8s']","['4d', '6d', '7s']",,,100,100
348,Pre-Flop,0,14215,-14215,RAISE,98,"['7s', '5h']","['7d', '6d']","['3h', 'Ah']",,,1,1
348,Pre-Flop,1,14215,-14215,CALL,0,"['7s', '5h']","['7d', '6d']","['3h', 'Ah']",,,2,2
348,Flop,0,14215,-14215,CHECK,0,"['7s', '5h']","['7d', '6d']","['3h', 'Ah', '6s']",,,100,100
348,Flop,1,14215,-14215,CHECK,0,"['7s', '5h']","['7d', '6d']","['3h', 'Ah', '6s']",,,100,100
348,Turn,0,14215,-14215,CHECK,0,"['7s', '5h']","['7d', '6d']","['3h', 'Ah', '6s', '6h']",,,100,100
348,Turn,1,14215,-14215,CHECK,0,"['7s', '5h']","['7d', '6d']","['3h', 'Ah', '6s', '6h']",,,100,100
348,River,0,14215,-14215,CHECK,0,"['7s', '5h']","['7d', '6d']","['3h', 'Ah', '6s', '6h', '4s']",,,100,100
348,River,1,14215,-14215,FOLD,0,"['7s', '5h']","['7d', '6d']","['3h', 'Ah', '6s', '6h', '4s']",,,100,100
349,Pre-Flop,1,14315,-14315,FOLD,0,"['7d', '6s']","['2h', '6h']","['5h', 'As']",,,1,1
350,Pre-Flop,0,14316,-14316,RAISE,98,"['8h', '6s']","['4d', '2d']","['2h', '5d']",,,1,1
350,Pre-Flop,1,14316,-14316,DISCARD,0,"['8h', '6s']","['4d', '2d']","['2h', '5d']",,,2,2
350,Pre-Flop,1,14316,-14316,CALL,0,"['8h', '6s']","['3s', '2d']","['2h', '5d']",,4d,2,2
350,Flop,0,14316,-14316,CHECK,0,"['8h', '6s']","['3s', '2d']","['2h', '5d', '6h']",,4d,100,100
350,Flop,1,14316,-14316,CHECK,0,"['8h', '6s']","['3s', '2d']","['2h', '5d', '6h']",,4d,100,100
350,Turn,0,14316,-14316,CHECK,0,"['8h', '6s']","['3s', '2d']","['2h', '5d', '6h', '5h']",,4d,100,100
350,Turn,1,14316,-14316,CHECK,0,"['8h', '6s']","['3s', '2d']","['2h', '5d', '6h', '5h']",,4d,100,100
350,River,0,14316,-14316,CHECK,0,"['8h', '6s']","['3s', '2d']","['2h', '5d', '6h', '5h', '8s']",,4d,100,100
350,River,1,14316,-14316,FOLD,0,"['8h', '6s']","['3s', '2d']","['2h', '5d', '6h', '5h', '8s']",,4d,100,100
351,Pre-Flop,1,14416,-14416,CALL,0,"['7d', '6s']","['9h', 'Ah']","['7s', '7h']",,,1,1
351,Pre-Flop,0,14416,-14416,RAISE,98,"['7d', '6s']","['9h', 'Ah']","['7s', '7h']",,,2,2
351,Pre-Flop,1,14416,-14416,FOLD,0,"['7d', '6s']","['9h', 'Ah']","['7s', '7h']",,,2,2
352,Pre-Flop,0,14418,-14418,RAISE,98,"['8d', '6d']","['5h', '9s']","['4h', '7d']",,,1,1
352,Pre-Flop,1,14418,-14418,CALL,0,"['8d', '6d']","['5h', '9s']","['4h', '7d']",,,2,2
352,Flop,0,14418,-14418,CHECK,0,"['8d', '6d']","['5h', '9s']","['4h', '7d', '5d']",,,100,100
352,Flop,1,14418,-14418,CHECK,0,"['8d', '6d']","['5h', '9s']","['4h', '7d', '5d']",,,100,100
352,Turn,0,14418,-14418,CHECK,0,"['8d', '6d']","['5h', '9s']","['4h', '7d', '5d', '3h']",,,100,100
352,Turn,1,14418,-14418,FOLD,0,"['8d', '6d']","['5h', '9s']","['4h', '7d', '5d', '3h']",,,100,100
353,Pre-Flop,1,14518,-14518,CALL,0,"['4d', '8s']","['7h', '5d']","['3h', '5h']",,,1,1
353,Pre-Flop,0,14518,-14518,RAISE,98,"['4d', '8s']","['7h', '5d']","['3h', '5h']",,,2,2
353,Pre-Flop,1,14518,-14518,DISCARD,0,"['4d', '8s']","['7h', '5d']","['3h', '5h']",,,2,2
353,Pre-Flop,1,14518,-14518,FOLD,0,"['4d', '8s']","['7h', '6d']","['3h', '5h']",,5d,2,2
354,Pre-Flop,0,14520,-14520,RAISE,98,"['7h', '9h']","['5s', '3h']","['4s', '5d']",,,1,1
354,Pre-Flop,1,14520,-14520,DISCARD,0,"['7h', '9h']","['5s', '3h']","['4s', '5d']",,,2,2
354,Pre-Flop,1,14520,-14520,FOLD,0,"['7h', '9h']","['4d', '3h']","['4s', '5d']",,5s,2,2
355,Pre-Flop,1,14522,-14522,FOLD,0,"['3h', '9h']","['5s', '6s']","['9s', '3d']",,,1,1
356,Pre-Flop,0,14523,-14523,RAISE,98,"['4s', '2h']","['5h', '9d']","['3h', '6s']",,,1,1
356,Pre-Flop,1,14523,-14523,FOLD,0,"['4s', '2h']","['5h', '9d']","['3h', '6s']",,,2,2
357,Pre-Flop,1,14525,-14525,RAISE,3,"['9d', '8s']","['4s', '4h']","['3h', '2d']",,,1,1
357,Pre-Flop,0,14525,-14525,RAISE,95,"['9d', '8s']","['4s', '4h']","['3h', '2d']",,,2,2
357,Pre-Flop,1,14525,-14525,CALL,0,"['9d', '8s']","['4s', '4h']","['3h', '2d']",,,5,5
357,Pre-Flop,0,14525,-14525,CHECK,0,"['9d', '8s']","['4s', '4h']","['3h', '2d']",,,100,100
357,Flop,1,14525,-14525,DISCARD,0,"['9d', '8s']","['4s', '4h']","['3h', '2d', '2s']",,,100,100
357,Flop,1,14525,-14525,FOLD,0,"['9d', '8s']","['9h', '4h']","['3h', '2d', '2s']",,4s,100,100
358,Pre-Flop,0,14625,-14625,RAISE,98,"['9s', '2s']","['3h', '2d']","['6s', '6h']",,,1,1
358,Pre-Flop,1,14625,-14625,DISCARD,0,"['9s', '2s']","['3h', '2d']","['6s', '6h']",,,2,2
358,Pre-Flop,1,14625,-14625,FOLD,0,"['9s', '2s']","['3h', '4h']","['6s', '6h']",,2d,2,2
359,Pre-Flop,1,14627,-14627,DISCARD,0,"['2h', '9s']","['7d', '4d']","['5s', '6s']",,,1,1
359,Pre-Flop,1,14627,-14627,CALL,0,"['2h', '9s']","['7d', '8d']","['5s', '6s']",,4d,1,1
